Id_hecho,Cantidad_victimas,Fecha,Año,Mes,Dia,Hora,Franja_horaria,Tipo_calle,Calle,Cruce,Direccion_normalizada,Comuna,Pos_x,Pos_y,Acusado,Rol,Victima,Sexo,Edad,Nro_dia_semana,Dia_semana,Fin_semana,Rango_horario
2021-0070,1,2021-08-28,2021,8,28,08:30:00,8,AVENIDA,"CHILAVERT, MARTINIANO, CORONEL",SI,"CHILAVERT, MARTINIANO, CORONEL y VARELA AV.",8,-58.43960781,-34.65470804,CARGAS,CONDUCTOR,MOTO,MASCULINO,31,6,Sábado,SI,6-8.59
2021-0071,1,2021-08-31,2021,8,31,16:00:00,16,CALLE,SAN LUIS,NO,SAN LUIS 2730,3,-58.40454610,-34.60003693,MOTO,PEATON,PEATON,MASCULINO,88,2,Martes,NO,15-17.59
2021-0072,1,2021-09-01,2021,9,1,19:10:00,19,AVENIDA,CALLAO AV.,SI,CALLAO AV. y PARAGUAY,2,-58.39303911,-34.59871111,AUTO,PEATON,PEATON,FEMENINO,57,3,Miércoles,NO,18-21.59
2021-0073,1,2021-09-18,2021,9,18,12:20:00,12,AVENIDA,DEL LIBERTADOR AV.,SI,"DEL LIBERTADOR AV. y AGOTE, LUIS DR.",2,-58.39391034,-34.58405348,AUTO,CICLISTA,BICICLETA,FEMENINO,76,6,Sábado,SI,12-14.59
2021-0074,1,2021-09-20,2021,9,20,15:00:00,15,GRAL PAZ,"PAZ, GRAL. AV.",SI,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MULTIPLE,CONDUCTOR,MOTO,MASCULINO,55,1,Lunes,NO,15-17.59
2021-0075,1,2021-09-21,2021,9,21,14:30:00,14,CALLE,SALTA,SI,SALTA y BRASIL,1,-58.38281301,-34.62786038,CARGAS,PEATON,PEATON,MASCULINO,65,2,Martes,NO,12-14.59
2021-0076,1,2021-10-16,2021,10,16,06:15:00,6,AVENIDA,"MORENO, PERITO AV.",NO,"MORENO, PERITO AV. 2152",7,-58.43980799,-34.65094083,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,31,6,Sábado,SI,6-8.59
2021-0077,1,2021-10-18,2021,10,18,07:20:00,7,AVENIDA,DIRECTORIO AV.,NO,DIRECTORIO AV. 1169,6,-58.44402387,-34.62933109,CARGAS,CONDUCTOR,MOTO,FEMENINO,31,1,Lunes,NO,6-8.59
2021-0078,1,2021-10-23,2021,10,23,06:35:00,6,AVENIDA,INDEPENDENCIA AV.,SI,INDEPENDENCIA AV. y LA PLATA AV.,6,-58.42779702,-34.62207347,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,22,6,Sábado,SI,6-8.59
2021-0079,1,2021-10-25,2021,10,25,03:30:00,3,CALLE,TUCUMAN,NO,TUCUMAN 3112,3,-58.40944147,-34.60097942,AUTO,PEATON,PEATON,MASCULINO,30,1,Lunes,NO,3-5.59
2021-0080,1,2021-10-28,2021,10,28,16:16:00,16,AVENIDA,ARENALES,SI,ARENALES y 9 DE JULIO AV.,1,-58.38277479,-34.59430160,AUTO,CONDUCTOR,MOTO,MASCULINO,32,4,Jueves,NO,15-17.59
2021-0081,1,2021-11-02,2021,11,2,13:35:00,13,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,NO,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRANDSEN,4,-58.37627355,-34.63800916,CARGAS,CONDUCTOR,MOTO,MASCULINO,26,2,Martes,NO,12-14.59
2021-0082,1,2021-11-06,2021,11,6,04:39:00,4,AUTOPISTA,AUTOPISTA 25 DE MAYO,NO,AUTOPISTA 25 DE MAYO y PASCO,3,-58.39591856,-34.62453459,AUTO,CONDUCTOR,MOTO,MASCULINO,38,6,Sábado,SI,3-5.59
2021-0083,1,2021-11-09,2021,11,9,00:35:00,0,AVENIDA,CABILDO AV.,SI,CABILDO AV. y OLAZABAL,13,-58.45829717,-34.56015762,AUTO,CONDUCTOR,MOTO,MASCULINO,30,2,Martes,NO,0-2.59
2021-0084,1,2021-11-11,2021,11,11,03:00:00,3,AVENIDA,TAPALQUE,SI,TAPALQUE y BRUIX AV.,9,-58.49142611,-34.64584795,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,32,4,Jueves,NO,3-5.59
2021-0085,1,2021-11-20,2021,11,20,18:30:00,18,GRAL PAZ,"PAZ, GRAL. AV.",SI,"PAZ, GRAL. AV. y EZEIZA",12,-58.51271409,-34.57786555,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,49,6,Sábado,SI,18-21.59
2021-0086,1,2021-11-25,2021,11,25,10:10:00,10,AVENIDA,RIVADAVIA AV.,SI,RIVADAVIA AV. y PUAN,6,-58.44864864,-34.62352826,PASAJEROS,PEATON,PEATON,MASCULINO,75,4,Jueves,NO,9-11.59
2021-0087,1,2021-11-27,2021,11,27,11:22:00,11,CALLE,ESMERALDA,NO,ESMERALDA 1359,1,-58.37795815,-34.59167894,BICICLETA,PEATON,PEATON,FEMENINO,73,6,Sábado,SI,9-11.59
2021-0088,1,2021-12-01,2021,12,1,15:40:00,15,CALLE,MONROE,SI,MONROE y 3 DE FEBRERO,13,-58.45531707,-34.55555257,AUTO,CONDUCTOR,MOTO,MASCULINO,45,3,Miércoles,NO,15-17.59
2021-0089,1,2021-12-02,2021,12,2,01:10:00,1,AVENIDA,GAONA AV.,NO,GAONA AV. 3655,11,-58.47633683,-34.62140594,AUTO,CONDUCTOR,MOTO,MASCULINO,41,4,Jueves,NO,0-2.59
2021-0090,1,2021-12-10,2021,12,10,11:45:00,11,AVENIDA,9 DE JULIO AV.,SI,9 DE JULIO AV. y LAVALLE,1,-58.38188582,-34.60256036,PASAJEROS,PEATON,PEATON,MASCULINO,73,5,Viernes,NO,9-11.59
2021-0091,1,2021-12-11,2021,12,11,23:00:00,23,CALLE,BAIGORRIA,SI,"BAIGORRIA y HUGO, VICTOR",10,-58.51989389,-34.62284918,AUTO,CONDUCTOR,MOTO,MASCULINO,24,6,Sábado,SI,22-23.59
2021-0092,1,2021-12-12,2021,12,12,06:20:00,6,AVENIDA,RIVADAVIA AV.,SI,RIVADAVIA AV. y PUEYRREDON AV.,3,-58.40596860,-34.61011987,AUTO,PEATON,PEATON,FEMENINO,50,7,Domingo,SI,6-8.59
2021-0093,1,2021-12-13,2021,12,13,17:10:00,17,AVENIDA,RIESTRA AV.,SI,RIESTRA AV. y MOM,7,-58.43353773,-34.64561636,AUTO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,18,1,Lunes,NO,15-17.59
2021-0094,1,2021-12-20,2021,12,20,01:10:00,1,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",SI,"DELLEPIANE, LUIS, TTE. GRAL. y LACARRA AV.",9,-58.46739825,-34.65117757,AUTO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,43,1,Lunes,NO,0-2.59
2021-0095,1,2021-12-30,2021,12,30,00:43:00,0,AVENIDA,GAONA AV.,SI,GAONA AV. y TERRADA,11,-58.47293407,-34.61984745,CARGAS,CONDUCTOR,MOTO,MASCULINO,27,4,Jueves,NO,0-2.59
2021-0096,1,2021-12-15,2021,12,15,10:30:00,10,AVENIDA,"PERON, EVA AV.",NO,"PERON, EVA AV. 4071",9,-58.47066794,-34.65021673,CARGAS,CONDUCTOR,AUTO,MASCULINO,60,3,Miércoles,NO,9-11.59
2021-0097,1,2021-11-18,2021,11,18,06:10:00,6,CALLE,PADRE CARLOS MUJICA,NO,PADRE CARLOS MUGICA 709,1,-58.37976155,-34.58679619,AUTO,CICLISTA,BICICLETA,MASCULINO,53,4,Jueves,NO,6-8.59
